LOOPNr,ID,Depth,Redox_mV,Electrode_Label,Grounding,DateTime,UpDn
LOOP4,Geological Window-1a,5.575,-353.6,Pt2,,2021-03-09 12:08:12.634,Dn
LOOP4,Geological Window-1a,5.593,-337.1,Pt1,,2021-03-09 12:08:13.434,Dn
LOOP4,Geological Window-1a,5.601,-371.9,Pt2,,2021-03-09 12:08:14.264,Dn
LOOP4,Geological Window-1a,5.631,-358.7,Pt1,,2021-03-09 12:08:15.065,Dn
LOOP4,Geological Window-1a,5.647,-380.6,Pt2,,2021-03-09 12:08:15.882,Dn
LOOP4,Geological Window-1a,5.664,-357.6,Pt1,,2021-03-09 12:08:16.681,Dn
LOOP4,Geological Window-1a,5.682,-376.8,Pt2,,2021-03-09 12:08:17.530,Dn
LOOP4,Geological Window-1a,5.698,-352.7,Pt1,,2021-03-09 12:08:18.313,Dn
LOOP4,Geological Window-1a,5.716,-343.1,Pt2,,2021-03-09 12:08:19.144,Dn
LOOP4,Geological Window-1a,5.733,-350.8,Pt1,,2021-03-09 12:08:19.959,Dn
LOOP4,Geological Window-1a,5.741,-349.7,Pt2,,2021-03-09 12:08:20.746,Dn
LOOP4,Geological Window-1a,5.758,-364.4,Pt1,,2021-03-09 12:08:21.565,Dn
LOOP4,Geological Window-1a,5.77,-336.2,Pt2,,2021-03-09 12:08:22.376,Dn
LOOP4,Geological Window-1a,5.795,-359.7,Pt1,,2021-03-09 12:08:23.185,Dn
LOOP4,Geological Window-1a,5.812,-337.6,Pt2,,2021-03-09 12:08:23.994,Dn
LOOP4,Geological Window-1a,5.828,-348.1,Pt1,,2021-03-09 12:08:24.810,Dn
LOOP4,Geological Window-1a,5.837,-332.3,Pt2,,2021-03-09 12:08:25.610,Dn
LOOP4,Geological Window-1a,5.853,-339.1,Pt1,,2021-03-09 12:08:26.426,Dn
LOOP4,Geological Window-1a,5.869,-317.2,Pt2,,2021-03-09 12:08:27.244,Dn
LOOP4,Geological Window-1a,5.878,-319.6,Pt1,,2021-03-09 12:08:28.044,Dn
LOOP4,Geological Window-1a,5.895,-319.7,Pt2,,2021-03-09 12:08:28.858,Dn
LOOP4,Geological Window-1a,5.903,-322.8,Pt1,,2021-03-09 12:08:29.673,Dn
LOOP4,Geological Window-1a,5.919,-315.6,Pt2,,2021-03-09 12:08:30.494,Dn
LOOP4,Geological Window-1a,5.928,-333.8,Pt1,,2021-03-09 12:08:31.292,Dn
LOOP4,Geological Window-1a,5.936,-315.6,Pt2,,2021-03-09 12:08:32.117,Dn
LOOP4,Geological Window-1a,5.953,-343.1,Pt1,,2021-03-09 12:08:32.922,Dn
LOOP4,Geological Window-1a,5.961,-312.5,Pt2,,2021-03-09 12:08:33.738,Dn
LOOP4,Geological Window-1a,5.978,-345.9,Pt1,,2021-03-09 12:08:34.538,Dn
LOOP4,Geological Window-1a,5.986,-304.7,Pt2,,2021-03-09 12:08:35.353,Dn
LOOP4,Geological Window-1a,6.002,-337.3,Pt1,,2021-03-09 12:08:36.185,Dn
LOOP4,Geological Window-1a,6.011,-303.2,Pt2,,2021-03-09 12:08:36.969,Dn
LOOP4,Geological Window-1a,6.019,-311.8,Pt1,,2021-03-09 12:08:37.786,Dn
LOOP4,Geological Window-1a,6.035,-304.1,Pt2,,2021-03-09 12:08:38.601,Dn
LOOP4,Geological Window-1a,6.051,-305.7,Pt1,,2021-03-09 12:08:39.417,Dn
LOOP4,Geological Window-1a,6.06,-313.6,Pt2,,2021-03-09 12:08:40.232,Dn
LOOP4,Geological Window-1a,6.076,-294.4,Pt1,,2021-03-09 12:08:41.043,Dn
LOOP4,Geological Window-1a,6.085,-328.9,Pt2,,2021-03-09 12:08:41.865,Dn
LOOP4,Geological Window-1a,6.101,-337.9,Pt1,,2021-03-09 12:08:42.666,Dn
LOOP4,Geological Window-1a,6.109,-329.1,Pt2,,2021-03-09 12:08:43.481,Dn
LOOP4,Geological Window-1a,6.126,-339.7,Pt1,,2021-03-09 12:08:44.282,Dn
LOOP4,Geological Window-1a,6.135,-331.7,Pt2,,2021-03-09 12:08:45.109,Dn
LOOP4,Geological Window-1a,6.151,-339.0,Pt1,,2021-03-09 12:08:45.914,Dn
LOOP4,Geological Window-1a,6.159,-336.6,Pt2,,2021-03-09 12:08:46.732,Dn
LOOP4,Geological Window-1a,6.177,-352.0,Pt1,,2021-03-09 12:08:47.530,Dn
LOOP4,Geological Window-1a,6.186,-329.4,Pt2,,2021-03-09 12:08:48.359,Dn
LOOP4,Geological Window-1a,6.202,-360.0,Pt1,,2021-03-09 12:08:49.160,Dn
LOOP4,Geological Window-1a,6.21,-337.0,Pt2,,2021-03-09 12:08:49.962,Dn
LOOP4,Geological Window-1a,6.227,-364.1,Pt1,,2021-03-09 12:08:50.778,Dn
LOOP4,Geological Window-1a,6.235,-346.8,Pt2,,2021-03-09 12:08:51.594,Dn
LOOP4,Geological Window-1a,6.252,-368.2,Pt1,,2021-03-09 12:08:52.415,Dn
LOOP4,Geological Window-1a,6.26,-353.0,Pt2,,2021-03-09 12:08:53.210,Dn
LOOP4,Geological Window-1a,6.269,-379.3,Pt1,,2021-03-09 12:08:54.026,Dn
LOOP4,Geological Window-1a,6.281,-359.8,Pt2,,2021-03-09 12:08:54.842,Dn
LOOP4,Geological Window-1a,6.289,-381.7,Pt1,,2021-03-09 12:08:55.645,Dn
LOOP4,Geological Window-1a,6.297,-370.3,Pt2,,2021-03-09 12:08:56.457,Dn
LOOP4,Geological Window-1a,6.313,-399.8,Pt1,,2021-03-09 12:08:57.306,Dn
LOOP4,Geological Window-1a,6.322,-386.1,Pt2,,2021-03-09 12:08:58.085,Dn
LOOP4,Geological Window-1a,6.33,-416.7,Pt1,,2021-03-09 12:08:58.890,Dn
LOOP4,Geological Window-1a,6.338,-388.6,Pt2,,2021-03-09 12:08:59.705,Dn
LOOP4,Geological Window-1a,6.346,-441.4,Pt1,,2021-03-09 12:09:00.523,Dn
LOOP4,Geological Window-1a,6.355,-416.7,Pt2,,2021-03-09 12:09:01.321,Dn
LOOP4,Geological Window-1a,6.363,-451.8,Pt1,,2021-03-09 12:09:02.138,Dn
LOOP4,Geological Window-1a,6.371,-427.8,Pt2,,2021-03-09 12:09:02.954,Dn
LOOP4,Geological Window-1a,6.379,-461.2,Pt1,,2021-03-09 12:09:03.769,Dn
LOOP4,Geological Window-1a,6.387,-436.9,Pt2,,2021-03-09 12:09:04.569,Dn
LOOP4,Geological Window-1a,6.395,-463.2,Pt1,,2021-03-09 12:09:05.433,Dn
LOOP4,Geological Window-1a,6.395,-442.8,Pt2,,2021-03-09 12:09:06.203,Dn
LOOP4,Geological Window-1a,6.411,-483.2,Pt1,,2021-03-09 12:09:07.013,Dn
LOOP4,Geological Window-1a,6.419,-446.9,Pt2,,2021-03-09 12:09:07.818,Dn
LOOP4,Geological Window-1a,6.428,-485.7,Pt1,,2021-03-09 12:09:08.637,Dn
LOOP4,Geological Window-1a,6.436,-456.0,Pt2,,2021-03-09 12:09:09.450,Dn
LOOP4,Geological Window-1a,6.444,-493.2,Pt1,,2021-03-09 12:09:10.252,Dn
LOOP4,Geological Window-1a,6.452,-474.3,Pt2,,2021-03-09 12:09:11.150,Dn
LOOP4,Geological Window-1a,6.452,-511.5,Pt1,,2021-03-09 12:09:11.882,Dn
LOOP4,Geological Window-1a,6.469,-489.5,Pt2,,2021-03-09 12:09:12.752,Dn
LOOP4,Geological Window-1a,6.469,-521.4,Pt1,,2021-03-09 12:09:13.498,Dn
LOOP4,Geological Window-1b,0.001,167.9,Pt2,,2021-03-09 12:22:25.372,Dn
LOOP4,Geological Window-1b,0.001,167.9,Pt2,,2021-03-09 12:22:25.372,Dn
LOOP4,Geological Window-1b,0.001,41.6,Pt1,,2021-03-09 12:22:26.175,Dn
LOOP4,Geological Window-1b,0.001,41.6,Pt1,,2021-03-09 12:22:26.175,Dn
LOOP4,Geological Window-1b,0.001,43.6,Pt1,,2021-03-09 12:22:27.805,Dn
LOOP4,Geological Window-1b,0.001,237.6,Pt2,,2021-03-09 12:22:28.608,Dn
LOOP4,Geological Window-1b,0.01,26.0,Pt1,,2021-03-09 12:22:29.424,Dn
LOOP4,Geological Window-1b,0.027,82.0,Pt2,,2021-03-09 12:22:30.242,Dn
LOOP4,Geological Window-1b,0.052,55.9,Pt1,,2021-03-09 12:22:31.039,Dn
LOOP4,Geological Window-1b,0.076,71.5,Pt2,,2021-03-09 12:22:31.856,Dn
LOOP4,Geological Window-1b,0.103,25.1,Pt1,,2021-03-09 12:22:32.672,Dn
LOOP4,Geological Window-1b,0.113,167.0,Pt2,,2021-03-09 12:22:33.488,Dn
LOOP4,Geological Window-1b,0.168,88.2,Pt1,,2021-03-09 12:22:34.305,Dn
LOOP4,Geological Window-1b,0.201,216.1,Pt2,,2021-03-09 12:22:35.117,Dn
LOOP4,Geological Window-1b,0.234,108.7,Pt1,,2021-03-09 12:22:35.933,Dn
LOOP4,Geological Window-1b,0.268,225.2,Pt2,,2021-03-09 12:22:36.735,Dn
LOOP4,Geological Window-1b,0.3,88.9,Pt1,,2021-03-09 12:22:37.535,Dn
LOOP4,Geological Window-1b,0.333,190.3,Pt2,,2021-03-09 12:22:38.366,Dn
LOOP4,Geological Window-1b,0.375,144.6,Pt1,,2021-03-09 12:22:39.172,Dn
LOOP4,Geological Window-1b,0.409,149.2,Pt2,,2021-03-09 12:22:39.989,Dn
LOOP4,Geological Window-1b,0.452,104.8,Pt1,,2021-03-09 12:22:40.783,Dn
LOOP4,Geological Window-1b,0.472,131.8,Pt2,,2021-03-09 12:22:41.604,Dn
LOOP4,Geological Window-1b,0.53,90.6,Pt1,,2021-03-09 12:22:42.438,Dn
LOOP4,Geological Window-1b,0.563,141.2,Pt2,,2021-03-09 12:22:43.238,Dn
LOOP4,Geological Window-1b,0.596,-1.5,Pt1,,2021-03-09 12:22:44.040,Dn
LOOP4,Geological Window-1b,0.629,136.6,Pt2,,2021-03-09 12:22:44.866,Dn
LOOP4,Geological Window-1b,0.645,199.0,Pt2,,2021-03-09 12:23:28.671,Dn
LOOP4,Geological Window-1b,0.645,0.9,Pt1,,2021-03-09 12:23:29.457,Dn
LOOP4,Geological Window-1b,0.658,147.9,Pt2,,2021-03-09 12:23:30.298,Dn
LOOP4,Geological Window-1b,0.709,0.0,Pt1,,2021-03-09 12:23:31.120,Dn
LOOP4,Geological Window-1b,0.734,102.1,Pt2,,2021-03-09 12:23:31.904,Dn
LOOP4,Geological Window-1b,0.767,-2.3,Pt1,,2021-03-09 12:23:32.718,Dn
LOOP4,Geological Window-1b,0.792,55.3,Pt2,,2021-03-09 12:23:33.521,Dn
LOOP4,Geological Window-1b,0.825,-57.7,Pt1,,2021-03-09 12:23:34.337,Dn
LOOP4,Geological Window-1b,0.858,70.9,Pt2,,2021-03-09 12:23:35.137,Dn
LOOP4,Geological Window-1b,0.892,1.3,Pt1,,2021-03-09 12:23:35.952,Dn
LOOP4,Geological Window-1b,0.925,81.0,Pt2,,2021-03-09 12:23:36.783,Dn
LOOP4,Geological Window-1b,0.958,-19.0,Pt1,,2021-03-09 12:23:37.598,Dn
LOOP4,Geological Window-1b,0.974,64.9,Pt2,,2021-03-09 12:23:38.400,Dn
LOOP4,Geological Window-1b,1.022,-19.1,Pt1,,2021-03-09 12:23:39.199,Dn
LOOP4,Geological Window-1b,1.054,70.3,Pt2,,2021-03-09 12:23:40.080,Dn
LOOP4,Geological Window-1b,1.079,-10.4,Pt1,,2021-03-09 12:23:40.842,Dn
LOOP4,Geological Window-1b,1.112,52.4,Pt2,,2021-03-09 12:23:41.646,Dn
LOOP4,Geological Window-1b,1.145,-14.3,Pt1,,2021-03-09 12:23:42.448,Dn
LOOP4,Geological Window-1b,1.178,91.2,Pt2,,2021-03-09 12:23:43.263,Dn
LOOP4,Geological Window-1b,1.211,-13.8,Pt1,,2021-03-09 12:23:44.074,Dn
LOOP4,Geological Window-1b,1.245,106.4,Pt2,,2021-03-09 12:23:44.879,Dn
LOOP4,Geological Window-1b,1.277,9.7,Pt1,,2021-03-09 12:23:45.697,Dn
LOOP4,Geological Window-1b,1.296,79.4,Pt2,,2021-03-09 12:23:46.511,Dn
LOOP4,Geological Window-1b,1.344,-8.3,Pt1,,2021-03-09 12:23:47.313,Dn
LOOP4,Geological Window-1b,1.378,50.2,Pt2,,2021-03-09 12:23:48.128,Dn
LOOP4,Geological Window-1b,1.411,-36.2,Pt1,,2021-03-09 12:23:48.944,Dn
LOOP4,Geological Window-1b,1.445,19.0,Pt2,,2021-03-09 12:23:49.760,Dn
LOOP4,Geological Window-1b,1.478,-45.2,Pt1,,2021-03-09 12:23:50.564,Dn
LOOP4,Geological Window-1b,1.511,30.4,Pt2,,2021-03-09 12:23:51.382,Dn
LOOP4,Geological Window-1b,1.544,-27.1,Pt1,,2021-03-09 12:23:52.193,Dn
LOOP4,Geological Window-1b,1.577,29.6,Pt2,,2021-03-09 12:23:52.993,Dn
LOOP4,Geological Window-1b,1.611,-53.9,Pt1,,2021-03-09 12:23:53.824,Dn
LOOP4,Geological Window-1b,1.628,16.8,Pt2,,2021-03-09 12:23:54.624,Dn
LOOP4,Geological Window-1b,1.679,-49.6,Pt1,,2021-03-09 12:23:55.431,Dn
LOOP4,Geological Window-1b,1.704,25.4,Pt2,,2021-03-09 12:23:56.241,Dn
LOOP4,Geological Window-1b,1.739,-50.3,Pt1,,2021-03-09 12:23:57.107,Dn
LOOP4,Geological Window-1b,1.755,17.5,Pt2,,2021-03-09 12:23:57.887,Dn
LOOP4,Geological Window-1b,1.772,-48.3,Pt1,,2021-03-09 12:23:58.687,Dn
LOOP4,Geological Window-1b,1.805,15.1,Pt2,,2021-03-09 12:23:59.489,Dn
LOOP4,Geological Window-1b,1.83,-69.6,Pt1,,2021-03-09 12:24:00.289,Dn
LOOP4,Geological Window-1b,1.856,26.0,Pt2,,2021-03-09 12:24:01.104,Dn
LOOP4,Geological Window-1b,1.875,-40.1,Pt1,,2021-03-09 12:24:01.923,Dn
LOOP4,Geological Window-1b,1.882,100.7,Pt2,,2021-03-09 12:24:44.929,Dn
LOOP4,Geological Window-1b,1.882,-39.9,Pt1,,2021-03-09 12:24:45.746,Dn
LOOP4,Geological Window-1b,1.891,50.8,Pt2,,2021-03-09 12:24:46.559,Dn
LOOP4,Geological Window-1b,1.915,-105.7,Pt1,,2021-03-09 12:24:47.360,Dn
LOOP4,Geological Window-1b,1.941,-63.2,Pt2,,2021-03-09 12:24:48.191,Dn
LOOP4,Geological Window-1b,1.976,-121.1,Pt1,,2021-03-09 12:24:48.992,Dn
LOOP4,Geological Window-1b,2.009,-52.4,Pt2,,2021-03-09 12:24:49.793,Dn
LOOP4,Geological Window-1b,2.034,-141.8,Pt1,,2021-03-09 12:24:50.619,Dn
LOOP4,Geological Window-1b,2.066,-14.2,Pt2,,2021-03-09 12:24:51.409,Dn
LOOP4,Geological Window-1b,2.09,-105.8,Pt1,,2021-03-09 12:24:52.226,Dn
LOOP4,Geological Window-1b,2.124,-54.1,Pt2,,2021-03-09 12:24:53.089,Dn
LOOP4,Geological Window-1b,2.149,-104.0,Pt1,,2021-03-09 12:24:53.855,Dn
LOOP4,Geological Window-1b,2.173,-43.9,Pt2,,2021-03-09 12:24:54.657,Dn
LOOP4,Geological Window-1b,2.207,-117.3,Pt1,,2021-03-09 12:24:55.486,Dn
LOOP4,Geological Window-1b,2.232,-23.3,Pt2,,2021-03-09 12:24:56.304,Dn
LOOP4,Geological Window-1b,2.258,-148.4,Pt1,,2021-03-09 12:24:57.116,Dn
LOOP4,Geological Window-1b,2.292,-38.4,Pt2,,2021-03-09 12:24:57.904,Dn
LOOP4,Geological Window-1b,2.325,-149.2,Pt1,,2021-03-09 12:24:58.721,Dn
LOOP4,Geological Window-1b,2.343,-18.1,Pt2,,2021-03-09 12:24:59.550,Dn
LOOP4,Geological Window-1b,2.39,-161.7,Pt1,,2021-03-09 12:25:00.376,Dn
LOOP4,Geological Window-1b,2.407,-54.6,Pt2,,2021-03-09 12:25:01.153,Dn
LOOP4,Geological Window-1b,2.424,-170.6,Pt1,,2021-03-09 12:25:01.981,Dn
LOOP4,Geological Window-1b,2.449,-89.9,Pt2,,2021-03-09 12:25:02.797,Dn
LOOP4,Geological Window-1b,2.476,-204.4,Pt1,,2021-03-09 12:25:03.600,Dn
LOOP4,Geological Window-1b,2.502,39.3,Pt2,,2021-03-09 12:25:04.401,Dn
LOOP4,Geological Window-1b,2.528,-94.2,Pt1,,2021-03-09 12:25:05.217,Dn
LOOP4,Geological Window-1b,2.552,-34.7,Pt2,,2021-03-09 12:25:06.016,Dn
LOOP4,Geological Window-1b,2.579,-34.6,Pt1,,2021-03-09 12:25:06.833,Dn
LOOP4,Geological Window-1b,2.595,38.3,Pt2,,2021-03-09 12:25:07.659,Dn
LOOP4,Geological Window-1b,2.63,-55.4,Pt1,,2021-03-09 12:25:08.523,Dn
LOOP4,Geological Window-1b,2.647,25.2,Pt2,,2021-03-09 12:25:09.264,Dn
LOOP4,Geological Window-1b,2.672,-49.8,Pt1,,2021-03-09 12:25:10.120,Dn
LOOP4,Geological Window-1b,2.689,17.1,Pt2,,2021-03-09 12:25:10.897,Dn
LOOP4,Geological Window-1b,2.714,-10.4,Pt1,,2021-03-09 12:25:11.707,Dn
LOOP4,Geological Window-1b,2.741,69.4,Pt2,,2021-03-09 12:25:12.523,Dn
LOOP4,Geological Window-1b,2.767,-44.4,Pt1,,2021-03-09 12:25:13.329,Dn
LOOP4,Geological Window-1b,2.793,104.8,Pt2,,2021-03-09 12:25:14.144,Dn
LOOP4,Geological Window-1b,2.818,2.4,Pt1,,2021-03-09 12:25:14.945,Dn
LOOP4,Geological Window-1b,2.845,94.0,Pt2,,2021-03-09 12:25:15.760,Dn
LOOP4,Geological Window-1b,2.871,25.1,Pt1,,2021-03-09 12:25:16.582,Dn
LOOP4,Geological Window-1b,2.895,98.9,Pt2,,2021-03-09 12:25:17.393,Dn
LOOP4,Geological Window-1b,2.921,51.2,Pt1,,2021-03-09 12:25:18.207,Dn
LOOP4,Geological Window-1b,2.956,135.1,Pt2,,2021-03-09 12:25:19.048,Dn
LOOP4,Geological Window-1b,2.973,81.4,Pt1,,2021-03-09 12:25:19.840,Dn
LOOP4,Geological Window-1b,3.0,177.8,Pt2,,2021-03-09 12:25:20.640,Dn
LOOP4,Geological Window-1b,3.034,109.2,Pt1,,2021-03-09 12:25:21.456,Dn
LOOP4,Geological Window-1b,3.06,174.6,Pt2,,2021-03-09 12:25:22.304,Dn
LOOP4,Geological Window-1b,3.086,123.5,Pt1,,2021-03-09 12:25:23.088,Dn
LOOP4,Geological Window-1b,3.09,231.1,Pt2,,2021-03-09 12:26:06.098,Dn
LOOP4,Geological Window-1b,3.09,162.2,Pt1,,2021-03-09 12:26:06.919,Dn
LOOP4,Geological Window-1b,3.093,116.3,Pt2,,2021-03-09 12:26:07.729,Dn
LOOP4,Geological Window-1b,3.127,-41.1,Pt1,,2021-03-09 12:26:08.528,Dn
LOOP4,Geological Window-1b,3.16,89.4,Pt2,,2021-03-09 12:26:09.360,Dn
LOOP4,Geological Window-1b,3.201,-3.2,Pt1,,2021-03-09 12:26:10.145,Dn
LOOP4,Geological Window-1b,3.243,156.4,Pt2,,2021-03-09 12:26:10.962,Dn
LOOP4,Geological Window-1b,3.295,61.9,Pt1,,2021-03-09 12:26:11.811,Dn
LOOP4,Geological Window-1b,3.334,180.2,Pt2,,2021-03-09 12:26:12.592,Dn
LOOP4,Geological Window-1b,3.384,120.8,Pt1,,2021-03-09 12:26:13.450,Dn
LOOP4,Geological Window-1b,3.426,168.9,Pt2,,2021-03-09 12:26:14.209,Dn
LOOP4,Geological Window-1b,3.476,160.4,Pt1,,2021-03-09 12:26:15.035,Dn
LOOP4,Geological Window-1b,3.526,167.6,Pt2,,2021-03-09 12:26:15.852,Dn
LOOP4,Geological Window-1b,3.576,150.9,Pt1,,2021-03-09 12:26:16.667,Dn
LOOP4,Geological Window-1b,3.609,165.0,Pt2,,2021-03-09 12:26:17.456,Dn
LOOP4,Geological Window-1b,3.635,158.4,Pt1,,2021-03-09 12:26:18.305,Dn
LOOP4,Geological Window-1b,3.687,152.0,Pt2,,2021-03-09 12:26:19.103,Dn
LOOP4,Geological Window-1b,3.73,161.8,Pt1,,2021-03-09 12:26:19.904,Dn
LOOP4,Geological Window-1b,3.74,161.9,Pt2,,2021-03-09 12:26:20.720,Dn
LOOP4,Geological Window-1b,3.785,203.2,Pt1,,2021-03-09 12:26:21.521,Dn
LOOP4,Geological Window-1b,3.81,192.8,Pt2,,2021-03-09 12:26:22.350,Dn
LOOP4,Geological Window-1b,3.835,219.0,Pt1,,2021-03-09 12:26:23.166,Dn
LOOP4,Geological Window-1b,3.852,130.4,Pt2,,2021-03-09 12:26:23.984,Dn
LOOP4,Geological Window-1b,3.879,128.5,Pt1,,2021-03-09 12:26:24.799,Dn
LOOP4,Geological Window-1b,3.896,107.1,Pt2,,2021-03-09 12:26:25.601,Dn
LOOP4,Geological Window-1b,3.921,70.6,Pt1,,2021-03-09 12:26:26.412,Dn
LOOP4,Geological Window-1b,3.938,110.9,Pt2,,2021-03-09 12:26:27.217,Dn
LOOP4,Geological Window-1b,3.964,56.8,Pt1,,2021-03-09 12:26:28.030,Dn
LOOP4,Geological Window-1b,3.975,71.6,Pt2,,2021-03-09 12:26:28.832,Dn
LOOP4,Geological Window-1b,4.001,29.6,Pt1,,2021-03-09 12:26:29.649,Dn
LOOP4,Geological Window-1b,4.026,43.2,Pt2,,2021-03-09 12:26:30.474,Dn
LOOP4,Geological Window-1b,4.042,-17.2,Pt1,,2021-03-09 12:26:31.264,Dn
LOOP4,Geological Window-1b,4.059,34.3,Pt2,,2021-03-09 12:26:32.081,Dn
LOOP4,Geological Window-1b,4.084,-51.7,Pt1,,2021-03-09 12:26:32.902,Dn
LOOP4,Geological Window-1b,4.109,25.0,Pt2,,2021-03-09 12:26:33.697,Dn
LOOP4,Geological Window-1b,4.135,-68.6,Pt1,,2021-03-09 12:26:34.513,Dn
LOOP4,Geological Window-1b,4.17,10.8,Pt2,,2021-03-09 12:26:35.358,Dn
LOOP4,Geological Window-1b,4.196,-80.6,Pt1,,2021-03-09 12:26:36.133,Dn
LOOP4,Geological Window-1b,4.223,17.6,Pt2,,2021-03-09 12:26:36.944,Dn
LOOP4,Geological Window-1b,4.249,-75.7,Pt1,,2021-03-09 12:26:37.775,Dn
LOOP4,Geological Window-1b,4.275,34.2,Pt2,,2021-03-09 12:26:38.559,Dn
LOOP4,Geological Window-1b,4.292,-48.4,Pt1,,2021-03-09 12:26:39.390,Dn
LOOP4,Geological Window-1b,4.293,54.7,Pt1,,2021-03-09 12:27:24.832,Dn
LOOP4,Geological Window-1b,4.293,152.8,Pt2,,2021-03-09 12:27:25.651,Dn
LOOP4,Geological Window-1b,4.307,57.6,Pt1,,2021-03-09 12:27:26.453,Dn
LOOP4,Geological Window-1b,4.315,149.7,Pt2,,2021-03-09 12:27:27.280,Dn
LOOP4,Geological Window-1b,4.34,1.2,Pt1,,2021-03-09 12:27:28.139,Dn
LOOP4,Geological Window-1b,4.358,92.7,Pt2,,2021-03-09 12:27:28.897,Dn
LOOP4,Geological Window-1b,4.375,17.3,Pt1,,2021-03-09 12:27:29.702,Dn
LOOP4,Geological Window-1b,4.4,59.7,Pt2,,2021-03-09 12:27:30.513,Dn
LOOP4,Geological Window-1b,4.425,-1.6,Pt1,,2021-03-09 12:27:31.327,Dn
LOOP4,Geological Window-1b,4.442,61.9,Pt2,,2021-03-09 12:27:32.129,Dn
LOOP4,Geological Window-1b,4.467,-14.6,Pt1,,2021-03-09 12:27:32.945,Dn
LOOP4,Geological Window-1b,4.497,76.7,Pt2,,2021-03-09 12:27:33.775,Dn
LOOP4,Geological Window-1b,4.521,-17.4,Pt1,,2021-03-09 12:27:34.561,Dn
LOOP4,Geological Window-1b,4.546,109.9,Pt2,,2021-03-09 12:27:35.413,Dn
LOOP4,Geological Window-1b,4.571,6.8,Pt1,,2021-03-09 12:27:36.192,Dn
LOOP4,Geological Window-1b,4.596,121.6,Pt2,,2021-03-09 12:27:37.026,Dn
LOOP4,Geological Window-1b,4.621,39.7,Pt1,,2021-03-09 12:27:37.810,Dn
LOOP4,Geological Window-1b,4.646,116.3,Pt2,,2021-03-09 12:27:38.643,Dn
LOOP4,Geological Window-1b,4.67,34.3,Pt1,,2021-03-09 12:27:39.455,Dn
LOOP4,Geological Window-1b,4.695,124.8,Pt2,,2021-03-09 12:27:40.258,Dn
LOOP4,Geological Window-1b,4.72,31.7,Pt1,,2021-03-09 12:27:41.056,Dn
LOOP4,Geological Window-1b,4.736,102.9,Pt2,,2021-03-09 12:27:41.873,Dn
LOOP4,Geological Window-1b,4.769,22.4,Pt1,,2021-03-09 12:27:42.699,Dn
LOOP4,Geological Window-1b,4.793,27.4,Pt2,,2021-03-09 12:27:43.505,Dn
LOOP4,Geological Window-1b,4.819,-19.4,Pt1,,2021-03-09 12:27:44.306,Dn
LOOP4,Geological Window-1b,4.844,-8.5,Pt2,,2021-03-09 12:27:45.120,Dn
LOOP4,Geological Window-1b,4.869,-66.7,Pt1,,2021-03-09 12:27:45.919,Dn
LOOP4,Geological Window-1b,4.895,-41.9,Pt2,,2021-03-09 12:27:46.768,Dn
LOOP4,Geological Window-1b,4.911,-72.4,Pt1,,2021-03-09 12:27:47.553,Dn
LOOP4,Geological Window-1b,4.936,-71.2,Pt2,,2021-03-09 12:27:48.383,Dn
LOOP4,Geological Window-1b,4.953,-98.0,Pt1,,2021-03-09 12:27:49.184,Dn
LOOP4,Geological Window-1b,4.971,-103.1,Pt2,,2021-03-09 12:27:50.000,Dn
LOOP4,Geological Window-1b,4.995,-113.0,Pt1,,2021-03-09 12:27:50.800,Dn
LOOP4,Geological Window-1b,5.011,-131.1,Pt2,,2021-03-09 12:27:51.624,Dn
LOOP4,Geological Window-1b,5.036,-133.7,Pt1,,2021-03-09 12:27:52.426,Dn
LOOP4,Geological Window-1b,5.053,-156.3,Pt2,,2021-03-09 12:27:53.233,Dn
LOOP4,Geological Window-1b,5.077,-140.2,Pt1,,2021-03-09 12:27:54.049,Dn
LOOP4,Geological Window-1b,5.093,-174.5,Pt2,,2021-03-09 12:27:54.866,Dn
LOOP4,Geological Window-1b,5.118,-188.4,Pt1,,2021-03-09 12:27:55.708,Dn
LOOP4,Geological Window-1b,5.134,-201.0,Pt2,,2021-03-09 12:27:56.482,Dn
LOOP4,Geological Window-1b,5.151,-224.5,Pt1,,2021-03-09 12:27:57.311,Dn
LOOP4,Geological Window-1b,5.174,-227.2,Pt2,,2021-03-09 12:27:58.124,Dn
LOOP4,Geological Window-1b,5.191,-226.8,Pt1,,2021-03-09 12:27:58.914,Dn
LOOP4,Geological Window-1b,5.207,-225.9,Pt2,,2021-03-09 12:27:59.743,Dn
LOOP4,Geological Window-1b,5.224,-232.0,Pt1,,2021-03-09 12:28:00.546,Dn
LOOP4,Geological Window-1b,5.241,-210.4,Pt2,,2021-03-09 12:28:01.363,Dn
LOOP4,Geological Window-1b,5.258,-249.6,Pt1,,2021-03-09 12:28:02.170,Dn
LOOP4,Geological Window-1b,5.275,-226.0,Pt2,,2021-03-09 12:28:02.977,Dn
LOOP4,Geological Window-1b,5.292,-255.4,Pt1,,2021-03-09 12:28:03.793,Dn
LOOP4,Geological Window-1b,5.309,-193.7,Pt2,,2021-03-09 12:28:04.609,Dn
LOOP4,Geological Window-1b,5.326,-251.6,Pt1,,2021-03-09 12:28:05.409,Dn
LOOP4,Geological Window-1b,5.344,-193.5,Pt2,,2021-03-09 12:28:06.225,Dn
LOOP4,Geological Window-1b,5.369,-208.6,Pt1,,2021-03-09 12:28:07.056,Dn
